[2026-07-17 21:46:16.809] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.759] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmps73txc8f\A\memory\x.md, force_llm=False
[2026-07-17 22:02:42.759] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmps73txc8f\A\memory\x.md
[2026-07-17 22:02:42.759] DEBUG MemoAlign:26  _read_text 出口 | len=1, encoding=utf-8
[2026-07-17 22:02:42.759] DEBUG MemoAlign:42  _first_heading 入口 | fallback=x, text_len=1
[2026-07-17 22:02:42.759] DEBUG MemoAlign:79  _detect_language 入口 | text_len=1
[2026-07-17 22:02:42.759] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.759] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.761] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpxd5kslzc
[2026-07-17 22:02:42.761] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.761] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpxd5kslzc, 命中 MD 文件=1
[2026-07-17 22:02:42.761] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpxd5kslzc\A\memory\blank.md, force_llm=False
[2026-07-17 22:02:42.761] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpxd5kslzc\A\memory\blank.md
[2026-07-17 22:02:42.762] DEBUG MemoAlign:26  _read_text 出口 | len=10, encoding=utf-8
[2026-07-17 22:02:42.762] DEBUG MemoAlign:42  _first_heading 入口 | fallback=blank, text_len=10
[2026-07-17 22:02:42.762] DEBUG MemoAlign:79  _detect_language 入口 | text_len=10
[2026-07-17 22:02:42.763] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.763] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.764] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpbk2utmja
[2026-07-17 22:02:42.764] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.764] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpbk2utmja, 命中 MD 文件=1
[2026-07-17 22:02:42.764] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpbk2utmja\A\memory\mix.md, force_llm=False
[2026-07-17 22:02:42.764] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpbk2utmja\A\memory\mix.md
[2026-07-17 22:02:42.765] DEBUG MemoAlign:26  _read_text 出口 | len=34, encoding=utf-8
[2026-07-17 22:02:42.765] DEBUG MemoAlign:42  _first_heading 入口 | fallback=mix, text_len=34
[2026-07-17 22:02:42.765] DEBUG MemoAlign:79  _detect_language 入口 | text_len=34
[2026-07-17 22:02:42.765] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Shell/Bash', 'Docker']
[2026-07-17 22:02:42.766] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.767] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmprx5qlnx0
[2026-07-17 22:02:42.767] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.768] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmprx5qlnx0, 命中 MD 文件=1
[2026-07-17 22:02:42.768] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprx5qlnx0\A\memory\emoji.md, force_llm=False
[2026-07-17 22:02:42.768] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprx5qlnx0\A\memory\emoji.md
[2026-07-17 22:02:42.771] DEBUG MemoAlign:26  _read_text 出口 | len=25, encoding=utf-8
[2026-07-17 22:02:42.772] DEBUG MemoAlign:42  _first_heading 入口 | fallback=emoji, text_len=25
[2026-07-17 22:02:42.772] DEBUG MemoAlign:79  _detect_language 入口 | text_len=25
[2026-07-17 22:02:42.772] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Docker']
[2026-07-17 22:02:42.772] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.774] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpzi3rtohr
[2026-07-17 22:02:42.774] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.774] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpzi3rtohr, 命中 MD 文件=1
[2026-07-17 22:02:42.774] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpzi3rtohr\A\memory\test (副本).md, force_llm=False
[2026-07-17 22:02:42.774] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpzi3rtohr\A\memory\test (副本).md
[2026-07-17 22:02:42.775] DEBUG MemoAlign:26  _read_text 出口 | len=8, encoding=utf-8
[2026-07-17 22:02:42.775] DEBUG MemoAlign:42  _first_heading 入口 | fallback=test (副本), text_len=8
[2026-07-17 22:02:42.775] DEBUG MemoAlign:79  _detect_language 入口 | text_len=8
[2026-07-17 22:02:42.775] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.775] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.777] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpfj0wf49d
[2026-07-17 22:02:42.777] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.778] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpfj0wf49d, 命中 MD 文件=1
[2026-07-17 22:02:42.778] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpfj0wf49d\A\memory\all.md, force_llm=False
[2026-07-17 22:02:42.778] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpfj0wf49d\A\memory\all.md
[2026-07-17 22:02:42.779] DEBUG MemoAlign:26  _read_text 出口 | len=23, encoding=utf-8
[2026-07-17 22:02:42.779] DEBUG MemoAlign:42  _first_heading 入口 | fallback=all, text_len=23
[2026-07-17 22:02:42.779] DEBUG MemoAlign:79  _detect_language 入口 | text_len=23
[2026-07-17 22:02:42.779] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Shell/Bash', 'Docker']
[2026-07-17 22:02:42.779] DEBUG MemoAlign:295  _normalize 入口 | type=命令行
[2026-07-17 22:02:42.780] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmprk3ndsdv
[2026-07-17 22:02:42.781] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.781] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmprk3ndsdv, 命中 MD 文件=1
[2026-07-17 22:02:42.781] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprk3ndsdv\A\memory\gbk.md, force_llm=False
[2026-07-17 22:02:42.781] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmprk3ndsdv\A\memory\gbk.md
[2026-07-17 22:02:42.782] DEBUG MemoAlign:32  _read_text 出口(回退) | len=9, encoding=gbk
[2026-07-17 22:02:42.782] DEBUG MemoAlign:42  _first_heading 入口 | fallback=gbk, text_len=9
[2026-07-17 22:02:42.782] DEBUG MemoAlign:79  _detect_language 入口 | text_len=9
[2026-07-17 22:02:42.782] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.782] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.783] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpc5q7725s
[2026-07-17 22:02:42.784] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.784] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpc5q7725s, 命中 MD 文件=1
[2026-07-17 22:02:42.784] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpc5q7725s\L\memory\llm.md, force_llm=True
[2026-07-17 22:02:42.784] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpc5q7725s\L\memory\llm.md
[2026-07-17 22:02:42.787] DEBUG MemoAlign:26  _read_text 出口 | len=7, encoding=utf-8
[2026-07-17 22:02:42.787] DEBUG MemoAlign:42  _first_heading 入口 | fallback=llm, text_len=7
[2026-07-17 22:02:42.787] WARNING MemoAlign:336  LLM 抽取失败: C:\Users\ht182\AppData\Local\Temp\tmpc5q7725s\L\memory\llm.md | 未配置 LLM_API_KEY（或环境变量 MEMOALIGN_LLM_API_KEY）
[2026-07-17 22:02:42.789] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpcrt2iuas
[2026-07-17 22:02:42.789] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.789] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpcrt2iuas, 命中 MD 文件=1
[2026-07-17 22:02:42.789] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcrt2iuas\A\memory\noh.md, force_llm=False
[2026-07-17 22:02:42.789] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcrt2iuas\A\memory\noh.md
[2026-07-17 22:02:42.790] DEBUG MemoAlign:26  _read_text 出口 | len=7, encoding=utf-8
[2026-07-17 22:02:42.790] DEBUG MemoAlign:42  _first_heading 入口 | fallback=noh, text_len=7
[2026-07-17 22:02:42.790] DEBUG MemoAlign:79  _detect_language 入口 | text_len=7
[2026-07-17 22:02:42.791] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.791] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.792] DEBUG MemoAlign:42  _first_heading 入口 | fallback=fb, text_len=7
[2026-07-17 22:02:42.792] DEBUG MemoAlign:42  _first_heading 入口 | fallback=fallback, text_len=4
[2026-07-17 22:02:42.792] DEBUG MemoAlign:42  _first_heading 入口 | fallback=fb, text_len=10
[2026-07-17 22:02:42.792] DEBUG MemoAlign:42  _first_heading 入口 | fallback=empty, text_len=0
[2026-07-17 22:02:42.792] DEBUG MemoAlign:42  _first_heading 入口 | fallback=None, text_len=4
[2026-07-17 22:02:42.792] DEBUG MemoAlign:79  _detect_language 入口 | text_len=18
[2026-07-17 22:02:42.792] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python']
[2026-07-17 22:02:42.793] DEBUG MemoAlign:79  _detect_language 入口 | text_len=3
[2026-07-17 22:02:42.793] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.793] DEBUG MemoAlign:79  _detect_language 入口 | text_len=18
[2026-07-17 22:02:42.793] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Shell/Bash', 'Docker']
[2026-07-17 22:02:42.793] DEBUG MemoAlign:79  _detect_language 入口 | text_len=0
[2026-07-17 22:02:42.793] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.799] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.799] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.799] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.799] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.799] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.799] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.800] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.800] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.800] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.800] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.800] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.800] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.800] INFO  MemoAlign:95  关键词热加载成功，已从 D:\Work_Area\Python\checkdoc\src\keywords_data.json 更新
[2026-07-17 22:02:42.800] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.801] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.801] WARNING MemoAlign:158  未知关键词分区: unknown_x
[2026-07-17 22:02:42.806] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpyi0q_5e9
[2026-07-17 22:02:42.807] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=2
[2026-07-17 22:02:42.807] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpyi0q_5e9, 命中 MD 文件=2
[2026-07-17 22:02:42.808] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpuzqxgkey
[2026-07-17 22:02:42.809] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.809] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpuzqxgkey, 命中 MD 文件=1
[2026-07-17 22:02:42.809] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpuzqxgkey\P\memory\py.md, force_llm=False
[2026-07-17 22:02:42.809] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpuzqxgkey\P\memory\py.md
[2026-07-17 22:02:42.810] DEBUG MemoAlign:26  _read_text 出口 | len=55, encoding=utf-8
[2026-07-17 22:02:42.811] DEBUG MemoAlign:42  _first_heading 入口 | fallback=py, text_len=55
[2026-07-17 22:02:42.811] DEBUG MemoAlign:79  _detect_language 入口 | text_len=55
[2026-07-17 22:02:42.811] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python']
[2026-07-17 22:02:42.811] DEBUG MemoAlign:295  _normalize 入口 | type=陷阱
[2026-07-17 22:02:42.813] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpcfpzvr1y
[2026-07-17 22:02:42.813] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.813] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpcfpzvr1y, 命中 MD 文件=1
[2026-07-17 22:02:42.813] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcfpzvr1y\W\memory\cmd.md, force_llm=False
[2026-07-17 22:02:42.813] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpcfpzvr1y\W\memory\cmd.md
[2026-07-17 22:02:42.814] DEBUG MemoAlign:26  _read_text 出口 | len=60, encoding=utf-8
[2026-07-17 22:02:42.814] DEBUG MemoAlign:42  _first_heading 入口 | fallback=cmd, text_len=60
[2026-07-17 22:02:42.814] DEBUG MemoAlign:79  _detect_language 入口 | text_len=60
[2026-07-17 22:02:42.814] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Shell/Bash', 'PowerShell', 'Batch/CMD']
[2026-07-17 22:02:42.814] DEBUG MemoAlign:295  _normalize 入口 | type=命令行
[2026-07-17 22:02:42.816] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp3new1nem
[2026-07-17 22:02:42.816] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.816] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp3new1nem, 命中 MD 文件=1
[2026-07-17 22:02:42.816] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp3new1nem\D\memory\docker.md, force_llm=False
[2026-07-17 22:02:42.816] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmp3new1nem\D\memory\docker.md
[2026-07-17 22:02:42.817] DEBUG MemoAlign:26  _read_text 出口 | len=69, encoding=utf-8
[2026-07-17 22:02:42.817] DEBUG MemoAlign:42  _first_heading 入口 | fallback=docker, text_len=69
[2026-07-17 22:02:42.817] DEBUG MemoAlign:79  _detect_language 入口 | text_len=69
[2026-07-17 22:02:42.817] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Python', 'Docker']
[2026-07-17 22:02:42.817] DEBUG MemoAlign:295  _normalize 入口 | type=环境配置
[2026-07-17 22:02:42.821] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpgxekyvwk
[2026-07-17 22:02:42.821] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.822] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpgxekyvwk, 命中 MD 文件=1
[2026-07-17 22:02:42.822] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpgxekyvwk\G\memory\git.md, force_llm=False
[2026-07-17 22:02:42.822] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpgxekyvwk\G\memory\git.md
[2026-07-17 22:02:42.822] DEBUG MemoAlign:26  _read_text 出口 | len=59, encoding=utf-8
[2026-07-17 22:02:42.823] DEBUG MemoAlign:42  _first_heading 入口 | fallback=git, text_len=59
[2026-07-17 22:02:42.823] DEBUG MemoAlign:79  _detect_language 入口 | text_len=59
[2026-07-17 22:02:42.823] DEBUG MemoAlign:89  _detect_language 出口 | hits=['Git/GitHub']
[2026-07-17 22:02:42.823] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.824] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpj_bhzee3
[2026-07-17 22:02:42.825] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.825] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpj_bhzee3, 命中 MD 文件=1
[2026-07-17 22:02:42.825] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpj_bhzee3\X\memory\enc.md, force_llm=False
[2026-07-17 22:02:42.825] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpj_bhzee3\X\memory\enc.md
[2026-07-17 22:02:42.826] DEBUG MemoAlign:26  _read_text 出口 | len=76, encoding=utf-8
[2026-07-17 22:02:42.826] DEBUG MemoAlign:42  _first_heading 入口 | fallback=enc, text_len=76
[2026-07-17 22:02:42.826] DEBUG MemoAlign:79  _detect_language 入口 | text_len=76
[2026-07-17 22:02:42.826] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.826] DEBUG MemoAlign:295  _normalize 入口 | type=兼容性
[2026-07-17 22:02:42.828] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpasobdou8
[2026-07-17 22:02:42.829] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.829] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpasobdou8, 命中 MD 文件=1
[2026-07-17 22:02:42.829] DEBUG MemoAlign:21  load_cache 入口
[2026-07-17 22:02:42.856] DEBUG MemoAlign:31  load_cache 出口 | 条目数=37
[2026-07-17 22:02:42.856] DEBUG MemoAlign:41  needs_update 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpasobdou8\M\memory\a.md, mtime=1784296963
[2026-07-17 22:02:42.857] DEBUG MemoAlign:44  needs_update 出口 | 缓存缺失 -> True
[2026-07-17 22:02:42.857] DEBUG MemoAlign:321  extract 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpasobdou8\M\memory\a.md, force_llm=False
[2026-07-17 22:02:42.857] DEBUG MemoAlign:22  _read_text 入口 | path=C:\Users\ht182\AppData\Local\Temp\tmpasobdou8\M\memory\a.md
[2026-07-17 22:02:42.859] DEBUG MemoAlign:26  _read_text 出口 | len=5, encoding=utf-8
[2026-07-17 22:02:42.859] DEBUG MemoAlign:42  _first_heading 入口 | fallback=a, text_len=5
[2026-07-17 22:02:42.859] DEBUG MemoAlign:79  _detect_language 入口 | text_len=5
[2026-07-17 22:02:42.859] DEBUG MemoAlign:89  _detect_language 出口 | hits=['通用']
[2026-07-17 22:02:42.859] DEBUG MemoAlign:295  _normalize 入口 | type=其他
[2026-07-17 22:02:42.860] DEBUG MemoAlign:23  _load_raw 入口 | file=D:\Work_Area\Python\checkdoc\src\keywords_data.json
[2026-07-17 22:02:42.861] DEBUG MemoAlign:29  _load_raw 出口 | sections=7
[2026-07-17 22:02:42.861] INFO  MemoAlign:95  关键词热加载成功，已从 D:\Work_Area\Python\checkdoc\src\keywords_data.json 更新
[2026-07-17 22:02:42.863] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpo7ak47k5
[2026-07-17 22:02:42.863] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=2
[2026-07-17 22:02:42.863] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpo7ak47k5, 命中 MD 文件=2
[2026-07-17 22:02:42.864] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpatodotbo
[2026-07-17 22:02:42.865] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=0
[2026-07-17 22:02:42.865] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpatodotbo, 命中 MD 文件=0
[2026-07-17 22:02:42.866] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp5y_a4vhe
[2026-07-17 22:02:42.866] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=0
[2026-07-17 22:02:42.866] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp5y_a4vhe, 命中 MD 文件=0
[2026-07-17 22:02:42.867] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp9cukchpb
[2026-07-17 22:02:42.867] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.867] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp9cukchpb, 命中 MD 文件=1
[2026-07-17 22:02:42.871] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp_88r_z5s
[2026-07-17 22:02:42.871] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.871] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp_88r_z5s, 命中 MD 文件=1
[2026-07-17 22:02:42.873] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmpgu4z0be5
[2026-07-17 22:02:42.874] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.874] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmpgu4z0be5, 命中 MD 文件=1
[2026-07-17 22:02:42.876] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmplmz7u4z1
[2026-07-17 22:02:42.876] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=1
[2026-07-17 22:02:42.876] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmplmz7u4z1, 命中 MD 文件=0
[2026-07-17 22:02:42.878] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmprektx2s2
[2026-07-17 22:02:42.878] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=2
[2026-07-17 22:02:42.878] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmprektx2s2, 命中 MD 文件=2
[2026-07-17 22:02:42.880] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=C:\Users\ht182\AppData\Local\Temp\tmp7lus21i_
[2026-07-17 22:02:42.881] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=2
[2026-07-17 22:02:42.881] INFO  MemoAlign:85  扫描完成: root=C:\Users\ht182\AppData\Local\Temp\tmp7lus21i_, 命中 MD 文件=2
[2026-07-17 22:02:42.881] DEBUG MemoAlign:35  _iter_memory_dirs 入口 | root=/nonexistent_xyz/
[2026-07-17 22:02:42.881] DEBUG MemoAlign:42  _iter_memory_dirs 出口 | 命中目录数=0
[2026-07-17 22:02:42.882] INFO  MemoAlign:85  扫描完成: root=/nonexistent_xyz/, 命中 MD 文件=0
[2026-07-17 22:02:42.882] DEBUG MemoAlign:21  load_cache 入口
[2026-07-17 22:02:42.882] DEBUG MemoAlign:24  load_cache 出口 | 缓存文件不存在 -> {}
[2026-07-17 22:02:42.883] DEBUG MemoAlign:21  load_cache 入口
[2026-07-17 22:02:42.884] WARNING MemoAlign:34  缓存读取失败，将重建: C:\Users\ht182\AppData\Local\Temp\tmpx_r7t1tv\memory_index.json | Expecting property name enclosed in double quotes: line 1 column 3 (char 2)
[2026-07-17 22:02:42.884] DEBUG MemoAlign:35  load_cache 出口(异常) | -> {}
[2026-07-17 22:02:42.886] DEBUG MemoAlign:21  load_cache 入口
